sell_id,price
1099427284,560902.9
1096405886,2205656.8
1100195294,576777.9
1099827282,466393.16
1100076198,2684408.0
1090159352,2545361.0
1098987386,1644356.5
1098639040,1562279.8
1099933039,1074615.5
1099565572,506960.9
1099886384,561537.8
1099368814,388731.1
1100258220,580952.4
1100031980,1029748.25
1096128862,1114411.0
1099201856,430075.75
1100069204,776565.7
1100166212,2233046.5
1099422504,776962.9
1094044520,3087877.5
1097839332,385354.28
1098849394,4086007.8
1100089736,1511324.2
1100012500,6051539.0
1100128318,2653436.5
1099842916,4324400.0
1092119682,363957.6
1100214098,554028.9
1098605890,989090.8
1100150544,1551153.8
1100019116,6244310.0
1099721446,1056014.2
1100130492,422335.1
1083039490,1690697.1
1100177694,811416.5
1100062552,3008834.5
1096561646,793724.1
1099890274,1178839.0
1099057118,1376748.2
1093583786,1286064.8
1100140056,1616155.8
1099685496,1381902.4
1099042586,2336106.5
1098618840,1223880.5
1100095520,3824441.0
1100112830,1509240.2
1077604267,1537033.2
1097414603,723156.94
1100173040,1358199.8
1098466772,662911.56
1099881458,665380.56
1099856322,1329977.8
1083580587,645306.6
1099751676,780673.6
1094394870,736315.25
1093144596,2758171.2
1100099276,930986.8
1099408382,745599.6
1100088104,2166980.0
1047185026,1468919.5
1099870252,1033405.94
1098567252,981936.75
1085436332,405563.44
1100136230,1461940.1
1097862496,1339432.2
1099969146,8196536.5
1099976830,1392185.2
1099930109,4169428.0
1098612188,1370147.1
1095091964,6312163.0
1099783808,10089889.0
1100050570,1053212.6
1100051590,4329879.0
1099626654,4426393.0
1093763508,6587685.0
1087388048,1247896.0
1100182624,440447.78
1099345640,471625.44
1095736482,743531.7
1100156962,3233489.0
1001403361,916052.44
1100254912,2121961.5
1088721444,723140.56
1098423266,934382.9
1099361748,5725486.0
1097911468,900977.4
1095355398,698759.75
1092508710,2051868.6
1098618784,2657785.0
1100141098,1037007.0
1083735735,2402823.2
1100129226,1521357.5
1099874414,617415.25
1095459600,3388333.0
1098977612,467911.84
1100263286,1943232.0
1099359460,1494840.9
1099849396,1993939.5
1099741426,2586233.8
1099881014,1576820.5
1099661628,6249087.0
1098205732,452415.28
1096030170,738664.56
1097895200,3109781.5
1099036546,2833631.8
1100263746,1468344.8
1097562206,1102261.8
1099996760,1916680.6
1096606948,731879.7
1097338988,3513586.0
1090272306,2461622.8
1096396090,1236039.1
1100068146,1650481.0
1034145469,791386.3
1100118814,522764.4
1098511932,3702798.5
1098854776,5149298.0
1100044358,2703292.8
1098998202,596786.9
1099650844,1480651.0
1100119218,763607.44
1099949056,5374112.0
1100236724,4014659.0
1098391704,1062979.6
1094637690,333312.78
1093539954,1463062.5
1098017782,320007.47
1100140582,934589.2
1098776926,720301.6
1093050534,313636.78
1100193314,2062456.8
1100015404,3054948.5
1098163872,2938345.2
1099325458,884839.4
1091433330,1253548.8
1100214542,932214.44
1096720474,765836.56
1091800948,657078.5
1100140994,1227587.1
1097450658,871751.7
1100023524,3092547.2
1096392102,900696.94
1097681922,1084825.8
1098793174,438864.34
1089318628,1534275.8
1091196932,746842.3
1100006942,947906.9
1100171464,1360935.8
1099438018,7023038.5
1091998274,3268850.0
1088751788,1419885.5
1098823408,557122.4
1099955174,2847148.0
1099996934,1474981.1
1099067938,1493745.4
1100110756,1340421.9
1073075616,1331761.6
1099777954,3645501.0
1099024044,897343.1
1033486211,726870.0
1099604288,390477.25
1099514392,2260575.0
1096551360,581983.4
1099947966,1072491.8
1099742748,2319058.0
1099716406,3761026.5
1099530956,512422.2
1095291456,813545.44
1099219040,682842.4
1099894684,482886.66
1098792998,1192313.8
1099709106,1130968.5
1096325396,835904.8
1098575602,618744.25
1099217802,482307.66
1100147766,2235016.5
1099526918,3951518.0
1100107714,2552487.2
1100016506,448993.25
1100207154,954163.5
1100190494,3062790.0
1100115178,2036995.2
1099201830,811579.4
1100019112,3758290.2
1100178434,743507.44
1099096722,1053357.0
1099213222,565872.8
1100181462,2064578.2
1098878776,1086492.2
1100126074,724049.9
1099996800,1137935.2
1099795512,685594.0
1099718646,2236019.2
1099616302,717144.2
1099983558,881242.56
